TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2026,4,20,7,0,12XX E PENDER ST,Strathcona,494256.2314,5458625.3229
Other Theft,2026,1,4,5,3,12XX FRANKLIN ST,Strathcona,494249.5237,5458844.9761
Other Theft,2026,3,17,6,0,12XX FRANKLIN ST,Strathcona,494358.4459,5458842.1396
Other Theft,2026,1,2,14,44,12XX GRANVILLE ST,Central Business District,490711.4545,5458168.033
Other Theft,2026,1,7,18,35,12XX GRANVILLE ST,Central Business District,490711.4545,5458168.033
Other Theft,2026,1,15,19,19,12XX GRANVILLE ST,Central Business District,490711.4545,5458168.033
Other Theft,2026,1,25,13,26,12XX GRANVILLE ST,Central Business District,490711.4545,5458168.033
Other Theft,2026,4,29,12,59,12XX GRANVILLE ST,Central Business District,490711.4545,5458168.033
Other Theft,2026,1,12,16,14,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,1,14,18,34,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,2,22,14,23,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,4,23,15,58,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,5,7,14,45,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,5,10,17,30,12XX GRANVILLE ST,Central Business District,490713.5555,5458170.1883
Other Theft,2026,4,12,1,0,12XX GRANVILLE ST,Central Business District,490718.0012,5458161.6491
Other Theft,2026,5,29,6,2,12XX GRANVILLE ST,Central Business District,490720.1022,5458163.8044
Other Theft,2026,1,9,18,0,12XX GRANVILLE ST,Central Business District,490735.5593,5458179.6551
Other Theft,2026,2,14,16,45,12XX GRANVILLE ST,Central Business District,490791.3065,5458249.9225
Other Theft,2026,3,20,23,0,12XX GRANVILLE ST,Central Business District,490794.8554,5458253.5616
Other Theft,2026,5,16,9,0,12XX GRANVILLE ST,Central Business District,490806.2587,5458252.1585
Other Theft,2026,1,1,2,0,12XX GRANVILLE ST,Central Business District,490818.867,5458265.0884
Other Theft,2026,1,28,15,34,12XX HAMILTON ST,Central Business District,490978.5574,5457927.808
Other Theft,2026,1,2,20,20,12XX HAMILTON ST,Central Business District,491059.4872,5458008.4745
Other Theft,2026,3,16,20,39,12XX HARO ST,West End,490632.6409,5459230.3996
Other Theft,2026,5,5,5,8,12XX HOWE ST,Central Business District,490650.5904,5458254.6229
Other Theft,2026,5,25,7,56,12XX HOWE ST,Central Business District,490688.4395,5458292.5363
Other Theft,2026,4,30,3,41,12XX HOWE ST,Central Business District,490690.3478,5458309.1602
Other Theft,2026,1,2,13,40,12XX HOWE ST,Central Business District,490731.1014,5458322.3284
Other Theft,2026,1,2,12,30,12XX HOWE ST,Central Business District,490732.7599,5458323.9894
Other Theft,2026,3,8,15,30,12XX JOHNSTON ST,Fairview,490404.045,5457435.6457
Other Theft,2026,5,18,16,0,12XX MAIN ST,Central Business District,492717.8494,5457907.8665
Other Theft,2026,3,24,12,30,12XX NICOLA ST,West End,490003.8169,5459082.6263
Other Theft,2026,4,10,16,0,12XX RICHARDS ST,Central Business District,490930.0149,5458079.245
Other Theft,2026,1,1,20,57,12XX RICHARDS ST,Central Business District,490957.2624,5458122.1522
Other Theft,2026,5,10,12,24,12XX RICHARDS ST,Central Business District,490957.2624,5458122.1522
Other Theft,2026,5,16,14,44,12XX RICHARDS ST,Central Business District,490957.2624,5458122.1522
Other Theft,2026,5,17,16,3,12XX RICHARDS ST,Central Business District,490957.2624,5458122.1522
Other Theft,2026,1,29,20,13,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,2,10,19,23,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,2,24,11,39,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,3,9,14,20,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,3,23,19,9,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,5,20,15,50,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,5,22,16,22,12XX RICHARDS ST,Central Business District,490959.4601,5458124.4165
Other Theft,2026,5,19,17,24,12XX ROBSON ST,West End,490683.6155,5459331.6849
Other Theft,2026,1,7,1,32,12XX ROBSON ST,West End,490740.6514,5459287.6289
Other Theft,2026,1,11,12,0,11XX HOMER ST,Central Business District,491082.9524,5458117.5657
Other Theft,2026,1,11,16,0,11XX HOMER ST,Central Business District,491082.9524,5458117.5657
Other Theft,2026,4,4,12,0,11XX HORNBY ST,Central Business District,490751.6156,5458494.0611
Other Theft,2026,3,7,7,13,11XX HOWE ST,Central Business District,490759.735,5458364.1154
Other Theft,2026,4,18,0,20,11XX HOWE ST,Central Business District,490761.5547,5458365.9588
Other Theft,2026,4,30,22,0,11XX MAIN ST,Strathcona,492740.4812,5457985.81
Other Theft,2026,5,23,13,0,11XX MAIN ST,Strathcona,492740.4812,5457985.81
Other Theft,2026,3,20,10,41,11XX MAINLAND ST,Central Business District,491131.9213,5458003.6571
Other Theft,2026,3,7,13,30,11XX MAINLAND ST,Central Business District,491174.4426,5458032.915
Other Theft,2026,5,9,12,54,11XX MAINLAND ST,Central Business District,491174.4426,5458032.915
Other Theft,2026,6,3,14,30,11XX MAINLAND ST,Central Business District,491174.4426,5458032.915
Other Theft,2026,1,9,0,0,11XX MELVILLE ST,Central Business District,490982.6079,5459443.7368
Other Theft,2026,1,4,0,0,12XX W 8TH AVE,Fairview,490338.3246,5456863.2309
Other Theft,2026,1,19,2,52,12XX W BROADWAY AVE,Fairview,490326.6692,5456753.3296
Other Theft,2026,1,7,8,0,12XX W BROADWAY AVE,Fairview,490364.6186,5456761.5373
Other Theft,2026,4,14,0,0,12XX W GEORGIA ST,West End,490784.6792,5459477.7821
Other Theft,2026,4,19,22,30,12XX W GEORGIA ST,West End,490879.2601,5459383.7585
Other Theft,2026,5,1,18,19,12XX W HASTINGS ST,Central Business District,491023.488,5459585.8138
Other Theft,2026,3,17,13,30,12XX W PENDER ST,Central Business District,491014.7612,5459520.9869
Other Theft,2026,3,19,11,30,12XX W PENDER ST,Central Business District,491014.7612,5459520.9869
Other Theft,2026,3,1,22,28,12XX W PENDER ST,Central Business District,491017.8081,5459519.5632
Other Theft,2026,4,2,12,30,12XX W PENDER ST,Central Business District,491017.8081,5459519.5632
Other Theft,2026,6,3,17,15,12XX W PENDER ST,Central Business District,491017.8081,5459519.5632
Other Theft,2026,4,4,12,0,13XX ALBERNI ST,West End,490666.5311,5459517.0571
Other Theft,2026,4,4,17,36,13XX ALBERNI ST,West End,490700.6544,5459484.513
Other Theft,2026,5,30,20,0,13XX ARBUTUS ST,Kitsilano,488900.5851,5457975.5879
Other Theft,2026,1,4,16,30,13XX BURRARD ST,Central Business District,490465.4923,5458344.5677
Other Theft,2026,2,26,9,45,13XX CARTWRIGHT ST,Fairview,490271.568,5457451.4066
Other Theft,2026,4,11,17,0,13XX CARTWRIGHT ST,Fairview,490271.568,5457451.4066
Other Theft,2026,4,17,15,0,13XX COMMERCIAL DR,Grandview-Woodland,494933.4227,5457787.9212
Other Theft,2026,4,12,9,52,13XX COMMERCIAL DR,Grandview-Woodland,494942.5732,5457788.2913
Other Theft,2026,1,5,10,0,13XX COTTON DR,Grandview-Woodland,494802.6206,5457765.2543
Other Theft,2026,1,26,10,0,13XX COTTON DR,Grandview-Woodland,494802.6206,5457765.2543
Other Theft,2026,1,23,13,22,13XX E 1ST AVE,Grandview-Woodland,494435.7066,5457429.5953
Other Theft,2026,1,26,0,0,13XX E 2ND AVE,Grandview-Woodland,494439.8146,5457339.0477
Other Theft,2026,4,2,10,7,13XX E 33RD AVE,Kensington-Cedar Cottage,494411.5409,5454158.0326
Other Theft,2026,5,7,21,19,13XX E 41ST AVE,Kensington-Cedar Cottage,494313.7319,5453337.7713
Other Theft,2026,5,6,15,0,13XX E 41ST AVE,Kensington-Cedar Cottage,494371.5266,5453336.7322
Other Theft,2026,1,25,20,19,13XX E 8TH AVE,Grandview-Woodland,494401.9637,5456727.4443
Other Theft,2026,2,2,18,10,13XX E BROADWAY AVE,Kensington-Cedar Cottage,494369.5104,5456623.567
Other Theft,2026,6,1,14,7,13XX E HASTINGS ST,Grandview-Woodland,494440.1542,5458729.6789
Other Theft,2026,2,21,23,0,13XX GRANVILLE ST,Central Business District,490709.5111,5458152.977
Other Theft,2026,4,23,20,0,13XX HOMER ST,Central Business District,490884.6307,5457917.275
Other Theft,2026,4,2,17,30,13XX HORNBY ST,Central Business District,490495.2398,5458234.8932
Other Theft,2026,1,12,16,0,13XX HORNBY ST,Central Business District,490554.9118,5458280.9653
Other Theft,2026,1,25,22,0,13XX KAMLOOPS ST,Hastings-Sunrise,496026.418,5457795.9908
Other Theft,2026,1,11,11,58,11XX ROBSON ST,West End,490882.2335,5459146.2108
Other Theft,2026,1,13,21,23,11XX ROBSON ST,West End,490909.5334,5459106.0202
Other Theft,2026,3,18,10,17,11XX ROBSON ST,West End,490909.5334,5459106.0202
Other Theft,2026,1,9,18,6,11XX ROBSON ST,West End,490912.5973,5459102.9607
Other Theft,2026,1,27,17,30,11XX ROBSON ST,West End,490912.5973,5459102.9607
Other Theft,2026,3,25,19,12,11XX ROBSON ST,West End,490912.5973,5459102.9607
Other Theft,2026,3,30,10,55,11XX ROBSON ST,West End,490912.5973,5459102.9607
Other Theft,2026,3,7,18,0,11XX SEYMOUR ST,Central Business District,490915.5991,5458229.3148
Other Theft,2026,1,26,20,15,11XX SEYMOUR ST,Central Business District,490991.2159,5458304.6172
Other Theft,2026,1,28,10,45,11XX SEYMOUR ST,Central Business District,490995.7136,5458309.0957
Other Theft,2026,2,14,7,39,11XX SEYMOUR ST,Central Business District,491008.6781,5458309.102
Other Theft,2026,2,20,12,20,11XX SEYMOUR ST,Central Business District,491008.6781,5458309.102
Other Theft,2026,4,6,18,54,11XX STATION ST,Strathcona,492835.0141,5457933.8959
Other Theft,2026,1,23,11,0,11XX STATION ST,Strathcona,492837.2067,5458016.8403
Other Theft,2026,2,15,10,30,11XX THURLOW ST,West End,490521.0379,5458706.644
Other Theft,2026,4,19,3,12,11XX W 57TH AVE,Marpole,490387.8637,5451832.6134
Other Theft,2026,1,16,17,37,11XX W 7TH AVE,Fairview,490613.7322,5456940.3917
Other Theft,2026,5,20,22,7,11XX W BROADWAY AVE,Fairview,490497.0106,5456758.092
Other Theft,2026,3,6,3,30,11XX W CORDOVA ST,Central Business District,491206.5193,5459581.0161
Other Theft,2026,1,28,5,30,11XX W CORDOVA ST,Central Business District,491291.4889,5459550.2824
Other Theft,2026,4,28,18,10,11XX W GEORGIA ST,Central Business District,490915.2728,5459361.0787
Other Theft,2026,1,2,14,0,11XX W GEORGIA ST,Central Business District,490917.5525,5459358.8318
Other Theft,2026,2,16,0,0,11XX W GEORGIA ST,Central Business District,490952.0114,5459324.8748
Other Theft,2026,4,21,8,16,11XX W GEORGIA ST,Central Business District,490985.6886,5459291.6878
Other Theft,2026,3,14,20,30,11XX W HASTINGS ST,Central Business District,491115.8189,5459544.4939
Other Theft,2026,2,24,7,45,11XX W HASTINGS ST,Central Business District,491118.603,5459543.3036
Other Theft,2026,3,14,17,20,11XX W HASTINGS ST,Central Business District,491118.603,5459543.3036
Other Theft,2026,2,17,17,6,14XX ANDERSON ST,Fairview,490173.4474,5457688.6192
Other Theft,2026,2,14,14,27,14XX ANDERSON ST,Fairview,490182.9059,5457689.8753
Other Theft,2026,5,14,18,30,14XX ANDERSON ST,Fairview,490182.9059,5457689.8753
Other Theft,2026,3,3,12,30,14XX ARBUTUS ST,Kitsilano,488894.956,5457772.4579
Other Theft,2026,5,1,20,0,14XX ARBUTUS ST,Kitsilano,488894.956,5457772.4579
Other Theft,2026,3,22,15,0,14XX CARTWRIGHT ST,Fairview,490106.5517,5457539.9662
Other Theft,2026,5,4,15,0,14XX CARTWRIGHT ST,Fairview,490161.674,5457491.3577
Other Theft,2026,3,7,14,0,14XX CARTWRIGHT ST,Fairview,490162.8981,5457490.2788
Other Theft,2026,4,23,10,30,14XX CARTWRIGHT ST,Fairview,490162.8981,5457490.2788
Other Theft,2026,5,24,12,0,14XX CARTWRIGHT ST,Fairview,490162.8981,5457490.2788
Other Theft,2026,4,8,9,0,14XX CONTINENTAL ST,Central Business District,490494.7193,5457981.0102
Other Theft,2026,1,18,9,30,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,2,4,16,28,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,2,8,11,25,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,2,14,13,48,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,2,14,13,53,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,3,8,17,43,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,3,14,19,23,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,3,29,16,30,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,4,12,41,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,9,20,17,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,12,17,24,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,16,8,37,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,24,9,58,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,24,19,48,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,4,30,11,29,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,1,18,59,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,1,19,41,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,7,17,24,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,8,17,19,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,8,19,26,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,16,20,6,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,17,18,58,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,21,19,13,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,5,23,20,44,14XX CONTINENTAL ST,Central Business District,490512.2176,5458043.5178
Other Theft,2026,1,3,10,20,14XX CONTINENTAL ST,Central Business District,490514.9528,5458054.571
Other Theft,2026,2,14,11,34,14XX CONTINENTAL ST,Central Business District,490514.9528,5458054.571
Other Theft,2026,3,13,9,15,14XX CONTINENTAL ST,Central Business District,490514.9528,5458054.571
Other Theft,2026,5,20,16,56,14XX CONTINENTAL ST,Central Business District,490514.9528,5458054.571
Other Theft,2026,3,4,1,0,14XX E 12TH AVE,Kensington-Cedar Cottage,494532.9599,5456325.3156
Other Theft,2026,2,12,10,44,14XX E 12TH AVE,Kensington-Cedar Cottage,494566.9822,5456324.5013
Other Theft,2026,1,13,13,35,14XX E 29TH AVE,Kensington-Cedar Cottage,494469.6295,5454648.5949
Other Theft,2026,1,1,1,0,14XX E 33RD AVE,Kensington-Cedar Cottage,494523.0083,5454165.3289
Other Theft,2026,3,13,12,0,14XX E 3RD AVE,Grandview-Woodland,494586.8566,5457237.4005
Other Theft,2026,1,14,2,0,14XX E 4TH AVE,Grandview-Woodland,494550.4095,5457133.6676
Other Theft,2026,2,2,13,30,14XX E BROADWAY AVE,Grandview-Woodland,494523.8765,5456630.612
Other Theft,2026,4,16,20,1,14XX E HASTINGS ST,Grandview-Woodland,494501.9083,5458728.5407
Other Theft,2026,1,20,19,55,12XX DAVIE ST,West End,490294.6731,5458805.2139
Other Theft,2026,4,11,11,21,12XX E 12TH AVE,Mount Pleasant,494348.9159,5456325.7816
Other Theft,2026,1,26,20,0,12XX E 13TH AVE,Mount Pleasant,494244.4459,5456218.7587
Other Theft,2026,1,4,12,11,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,1,19,10,56,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,1,19,13,2,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,1,26,17,35,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,2,20,11,29,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,5,10,21,16,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
Other Theft,2026,4,20,12,0,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494559.2812,5455079.5805
Other Theft,2026,2,2,12,30,14XX GRANT ST,Grandview-Woodland,494551.4437,5457632.2288
Other Theft,2026,1,18,10,30,14XX GRANVILLE ST,Central Business District,490519.7625,5457978.5259
Other Theft,2026,4,17,14,32,14XX GRANVILLE ST,Central Business District,490519.7625,5457978.5259
Other Theft,2026,3,25,3,49,14XX HORNBY ST,Central Business District,490435.6122,5458175.8617
Other Theft,2026,1,3,3,11,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,1,10,13,37,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,3,14,16,53,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,3,21,9,54,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,3,25,22,51,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,5,2,21,27,14XX HORNBY ST,Central Business District,490437.6223,5458177.9092
Other Theft,2026,2,8,7,15,14XX HOWE ST,Central Business District,490436.0475,5458026.7
Other Theft,2026,4,18,4,0,14XX HOWE ST,Central Business District,490445.2711,5458046.8914
Other Theft,2026,4,29,10,5,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494495.9284,5455248.4445
Other Theft,2026,4,29,12,4,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494495.9284,5455248.4445
Other Theft,2026,5,8,19,6,14XX KINGSWAY AVE,Kensington-Cedar Cottage,494495.9284,5455248.4445
Other Theft,2026,2,28,0,20,14XX LAKEWOOD DR,Grandview-Woodland,495504.8454,5457661.0564
Other Theft,2026,2,6,10,0,14XX MARPOLE AVE,Fairview,489952.6838,5456070.6552
Other Theft,2026,5,18,4,0,14XX MATTHEWS AVE,Shaughnessy,489908.3254,5455607.8527
Other Theft,2026,1,5,13,0,14XX PENDRELL ST,West End,490162.2563,5459090.3622
Other Theft,2026,1,17,11,11,14XX QUEBEC ST,Central Business District,492586.5863,5457740.9297
Other Theft,2026,5,4,18,0,14XX QUEBEC ST,Central Business District,492586.5863,5457740.9297
Other Theft,2026,5,5,18,0,14XX QUEBEC ST,Central Business District,492586.5863,5457740.9297
Other Theft,2026,5,17,12,0,14XX QUEBEC ST,Central Business District,492586.5863,5457740.9297
Other Theft,2026,3,1,12,0,14XX QUEBEC ST,Mount Pleasant,492612.2716,5457798.0918
Other Theft,2026,4,4,17,50,14XX QUEBEC ST,Mount Pleasant,492612.2716,5457798.0918
Other Theft,2026,3,1,12,0,14XX W 11TH AVE,Fairview,490081.7992,5456557.3074
Other Theft,2026,5,11,3,57,14XX W 13TH AVE,Fairview,489931.9913,5456352.1803
Other Theft,2026,3,24,13,1,14XX W 5TH AVE,Fairview,490038.877,5457122.804
Other Theft,2026,5,25,15,32,14XX W BROADWAY AVE,Fairview,490073.1312,5456760.0196
Other Theft,2026,4,27,16,42,14XX W BROADWAY AVE,Fairview,490094.793,5456759.5844
Other Theft,2026,5,23,8,46,14XX WALNUT ST,Kitsilano,489160.6684,5457843.0146
Other Theft,2026,1,24,21,30,15XX ALBERNI ST,West End,490481.6141,5459687.9442
Other Theft,2026,5,5,15,40,15XX ALBERNI ST,West End,490541.4681,5459655.9538
Other Theft,2026,5,18,7,0,15XX ALBERNI ST,West End,490541.4681,5459655.9538
Other Theft,2026,3,28,12,45,15XX ANDERSON ST,Fairview,490090.3877,5457544.521
Other Theft,2026,1,17,21,0,15XX AVERY AVE,Marpole,489677.0558,5450585.2609
Other Theft,2026,2,23,20,58,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2026,4,9,17,50,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2026,5,18,13,34,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2026,1,3,21,28,12XX SEYMOUR ST,Central Business District,490785.5024,5458098.3031
Other Theft,2026,3,17,20,15,12XX SEYMOUR ST,Central Business District,490785.5024,5458098.3031
